questionnaire,questionnaireLabel,question,questionText,answer,responseCode,responseLabel,rawResponseValue,frequency,questionnaire_short,question_short,answer_short,answer_display,question_total,percentage_within_question
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,-,4,ME1,M008_01,10080101,Textual response,166,2.41
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Wunschlos gl�cklich !!!,2,ME1,M008_01,10080101,Textual response,166,1.2
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,herzschw�che durch herzmuskelentz�ndung,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"F�r Patienten w�re es hilfreich, die Namen der Medikamente und nicht nur die Wirkstoffe zu finden. Bin mir nicht sicher, ob das als unlautere Werbung gelten w�rde.",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Die Arzneinamen,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Ich muss es erstmal verstehen lernen !,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Richtige Antworten im Quiz f�r den Bearbeiter angeben, sonst fehlt der Lernerfolg!",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Keine zus�tzlichen W�nsche.,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Ist f�r mich so v�llig in Ordnung, danke.",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Die Frage im Ern�hrungsquiz mit den % Anteilen war f�r mich ziemlich un�bersichtlich. Besser f�nde ich einzelne Abs�tze f�r die jeweiligen %-Anteile.,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,War m.E. alles erfasst.,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Da f�llt mir nichts ein.,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"bei falscher Antwort, eine Richtigstellung",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Nichts es war alles sehr gut erkl�rt,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,War f�r mich viel Text �bner die verschiedenen Ger�te. Vielliech w�re es besser �ber Video die Information to geben,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Welche Anzeigen es gibt bei einem elektrischen Sturm,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Leichtere Bearbeitung,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Sollte man lieber auf der rechten Seite schlafen, weil es auf der Seite mit dem implantierten Defibrilator nicht so gut ist?",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,F�r mich war es so ausreichend,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Das auf Wechselwirkungen der Medikamente eingegangen w�rde,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Ich hatte proble mich auf die Name der Wirkstoffe einzustellen, da sie nicht allt�glich im Gebrauch sind und die Beteutung bzw. die verst�ndliche �bersetzung f�r eine nicht Mediziener, mir pers�nlich schwer fiel",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,War alles sehr gut erkl�rt und beschrieben,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Es war alles vorhanden. Der Download Seite f�r Angeh�rige was sehr gut,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Wie sich der Schrittmacher bemerkbar macht. Ob das Ger�t piept, summt oder vibriert und was ist wenn man schwerh�rig ist.",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Ich w�sste gerne wie sich die Ger�te bemerkbar machen. Welches piept, summt, oder vibriert. was ist wenn man schwerh�rig ist?",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Um W�nsche zu �u�ern, m�sste ich noch mehr Wissen",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Das Thema Tod h�tte ich nicht mit in das Modul genommen. Sollte man seperat behandeln.,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Bei dem Plan der eigen �berwachung fehlt ein Me�punkt und zwar der Sauerstoffgehalt im Blut \'O2\'. Man sollte die Tabelle erg�nzen!,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,F�r nicht Mediziner schwer zu verstehen,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Spielanleitung,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Spieleanleitung,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Interessiert mich kaum, ist Aufgebe des Arztes, das richtige Medikament zu w�hlen. Ich habe vollstes Vertrauen zum Arzt!",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"So eine Art Merkzettel. D.h. wenn man bestimmte Begriffe/Erkl�rungen sucht, dass die wichtigsten Zusammh�nge schnell gefunden werden.",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Nein, nur das Quiz war verwirrend weil man nicht nachvollziehen konnte wie das mit den Antworten war. Aber warscheinlich liegt es an mir.",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,War in ordnung,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Es wurde alles gut gekl�rt,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Ich glaube es wurde alles geschrieben was wichtig ist,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,War ok so,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Da f�llt mir nichts ein - wunschlos gl�cklich!,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,wunschlos gl�cklich,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Bin wunschlos gl�cklich!,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Keine Idee !,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Paar echte Bilder von op,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,War schon viel genug,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,Wechselwirkungen der Medikamente,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Ich schlucke t�glich 7 Tabletten /Herz, Schilddr�se, Prostata und kann mir nur schwer die Namen und Wirkstoffe der einzelnen Tabletten merken. Bei �berpr�fung meines Defibrillators in der MHH bekomme ich h�ufig zu H�ren,  dass man doch eventuell andere Tablette mit anderen Wirkstoffen nehmen solle/ k�nne. Dies verunsichert mich mehr, als es mir hilft, da ich es sowieso kaum verstehe. Ich muss mich doch wohl auf meinen Kardiologen verlassen, oder?",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Ggf. �r Interessierte ggf. links zu weiterf�hrender Literatur/Brochure f�r Patienten, die mehr ins  Detail gehen.",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,links zu Brochuren,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,F�r Angeh�rige: Mehr Details zur Herzdruckmassage. Video zur Herzdruckmassage.,1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M008_01,Freitext W�nsche: Hier k�nnen Sie Ihre Antwort verfassen,http://digistrucmed.org/questionnaire#10080101,TEXT,Textual response,"Als Physiker interessiert mich nat�rlich auch die technische Seite - Wie hoch sind die Spannungen, die abgegeben werden - Was passiert bei Ber�hrung von �u�eren    Spannungsquellen (Autobatterie) - Induktionskochfeld - CT, MRT sollte genauer erkl�rt werden - mechanische Belastungen Fu�ball spielen - Schwimmen/Tauchen (Druck auf den K�rper) - Kann das Ger�t durch �ussere Einfl�sse abgeschaltet werden (Blitz, EMP)",1,ME1,M008_01,10080101,Textual response,166,0.6
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100109,9,[9],9,53,ME1,M010_01,10100109,[9],302,17.55
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100109,9,Skalenwert 9,9,53,ME1,M010_01,10100109,Skalenwert 9,302,17.55
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100108,8,[8],8,31,ME1,M010_01,10100108,[8],302,10.26
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100108,8,Skalenwert 8,8,31,ME1,M010_01,10100108,Skalenwert 8,302,10.26
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100110,10,sehr [10],10,22,ME1,M010_01,10100110,sehr [10],302,7.28
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100107,7,[7],7,13,ME1,M010_01,10100107,[7],302,4.3
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100107,7,Skalenwert 7,7,13,ME1,M010_01,10100107,Skalenwert 7,302,4.3
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100106,6,[6],6,12,ME1,M010_01,10100106,[6],302,3.97
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100106,6,Skalenwert 6,6,12,ME1,M010_01,10100106,Skalenwert 6,302,3.97
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100102,2,[2],2,8,ME1,M010_01,10100102,[2],302,2.65
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100102,2,Skalenwert 2,2,8,ME1,M010_01,10100102,Skalenwert 2,302,2.65
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100105,5,[5],5,8,ME1,M010_01,10100105,[5],302,2.65
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100105,5,Skalenwert 5,5,8,ME1,M010_01,10100105,Skalenwert 5,302,2.65
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100104,4,[4],4,6,ME1,M010_01,10100104,[4],302,1.99
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100104,4,Skalenwert 4,4,6,ME1,M010_01,10100104,Skalenwert 4,302,1.99
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100103,3,[3],3,5,ME1,M010_01,10100103,[3],302,1.66
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100103,3,Skalenwert 3,3,5,ME1,M010_01,10100103,Skalenwert 3,302,1.66
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100101,1,�berhaupt nicht [1],1,4,ME1,M010_01,10100101,�berhaupt nicht [1],302,1.32
http://digistrucmed.org/questionnaire#ME1,ModuleEvaluation,http://digistrucmed.org/questionnaire#M010_01,neue Erkenntnisse: Haben Sie neue Erkenntnisse und Informationen durch die Bearbeitung des Moduls erhalten?,http://digistrucmed.org/questionnaire#10100112,,No recorded response,NO_RECORDED_RESPONSE,4,ME1,M010_01,10100112,No recorded response,302,1.32
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_01,"System Usability Scale (SUS): Ich denke, ich w�rde die Lernplattform gerne h�ufiger benutzen.",http://digistrucmed.org/questionnaire#20010103,3,Likert response 3,3,20,SUS,SU01_01,20010103,Likert response 3,53,37.74
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_01,"System Usability Scale (SUS): Ich denke, ich w�rde die Lernplattform gerne h�ufiger benutzen.",http://digistrucmed.org/questionnaire#20010105,5,trifft voll zu,5,11,SUS,SU01_01,20010105,trifft voll zu,53,20.75
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_01,"System Usability Scale (SUS): Ich denke, ich w�rde die Lernplattform gerne h�ufiger benutzen.",http://digistrucmed.org/questionnaire#20010104,4,Likert response 4,4,11,SUS,SU01_01,20010104,Likert response 4,53,20.75
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_01,"System Usability Scale (SUS): Ich denke, ich w�rde die Lernplattform gerne h�ufiger benutzen.",http://digistrucmed.org/questionnaire#20010107,,No recorded response,NO_RECORDED_RESPONSE,8,SUS,SU01_01,20010107,No recorded response,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_01,"System Usability Scale (SUS): Ich denke, ich w�rde die Lernplattform gerne h�ufiger benutzen.",http://digistrucmed.org/questionnaire#20010101,1,trifft gar nicht zu,1,2,SUS,SU01_01,20010101,trifft gar nicht zu,53,3.77
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_01,"System Usability Scale (SUS): Ich denke, ich w�rde die Lernplattform gerne h�ufiger benutzen.",http://digistrucmed.org/questionnaire#20010102,2,Likert response 2,2,1,SUS,SU01_01,20010102,Likert response 2,53,1.89
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_02,System Usability Scale (SUS): Ich finde die Lernplattform unn�tig komplex. (umgepolt),http://digistrucmed.org/questionnaire#20010205,5,trifft gar nicht zu,5,25,SUS,SU01_02,20010205,trifft gar nicht zu,53,47.17
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_02,System Usability Scale (SUS): Ich finde die Lernplattform unn�tig komplex. (umgepolt),http://digistrucmed.org/questionnaire#20010204,4,Likert response 4,4,12,SUS,SU01_02,20010204,Likert response 4,53,22.64
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_02,System Usability Scale (SUS): Ich finde die Lernplattform unn�tig komplex. (umgepolt),http://digistrucmed.org/questionnaire#20010207,,No recorded response,NO_RECORDED_RESPONSE,8,SUS,SU01_02,20010207,No recorded response,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_02,System Usability Scale (SUS): Ich finde die Lernplattform unn�tig komplex. (umgepolt),http://digistrucmed.org/questionnaire#20010203,3,Likert response 3,3,7,SUS,SU01_02,20010203,Likert response 3,53,13.21
